repository_owner,repository_name,repository_url,original_flesch_score,textstat_score,py_readability_score
Comfy-Org,ComfyUI_frontend,https://github.com/Comfy-Org/ComfyUI_frontend,26.94529801324504,33.989444444444445,33.989444444444445
jinek,Consolonia,https://github.com/jinek/Consolonia,19.564753694581327,30.028110253829823,28.762722627737247
CommunityToolkit,Aspire,https://github.com/CommunityToolkit/Aspire,2.1244996406755376,30.216982758620702,33.364142156862755
bbc,simorgh,https://github.com/bbc/simorgh,39.374831932773134,45.14464912280704,56.11478835978838
timdeschryver,Sandbox,https://github.com/timdeschryver/Sandbox,14.485088990981836,38.32547251687561,33.13273702986601
jtarchie,helloretro,https://github.com/jtarchie/helloretro,16.988193883956626,46.917705909325406,52.042108208955256
pimcore,studio-ui-bundle,https://github.com/pimcore/studio-ui-bundle,6.9839455782313,41.13580409356729,40.34230376981807
needmore,bc4,https://github.com/needmore/bc4,39.38394736842108,52.36449772067968,53.88099949815992
spadrapo,drapo,https://github.com/spadrapo/drapo,33.555084378013504,48.218296937372145,47.28172705647572
mhackermsft,BlazorAIChat,https://github.com/mhackermsft/BlazorAIChat,-8.072058823529375,32.69638585209003,32.03163188897767
Catfriend1,syncthing-lite,https://github.com/Catfriend1/syncthing-lite,68.81793799212599,71.51931818181819,67.20409090909094
slick,slick,https://github.com/slick/slick,16.393820861677995,38.44545175588135,37.432500000000005
lacolaco,blog.lacolaco.net,https://github.com/lacolaco/blog.lacolaco.net,16.945529350104835,41.873707104154136,40.336650662251685
zapier,zapier-platform,https://github.com/zapier/zapier-platform,-8.681842105263144,24.92344095532951,27.407924242424258
Cahmoraes,clean-arch-solid-ddd,https://github.com/Cahmoraes/clean-arch-solid-ddd,5.971138905683205,42.68193490507795,39.314101555648506
public-ui,kolibri,https://github.com/public-ui/kolibri,10.697355740980155,26.098088888888896,31.276546142956533
infinitespace-studios,VectorRumble,https://github.com/infinitespace-studios/VectorRumble,28.908412407105345,49.11016007235861,47.672945301542825
braze-inc,braze-docs,https://github.com/braze-inc/braze-docs,51.15366482115792,55.99855038730823,61.38199703107139
Epix-Incorporated,Adonis,https://github.com/Epix-Incorporated/Adonis,45.32678160919542,45.32678160919542,
brenocq,implot3d,https://github.com/brenocq/implot3d,35.29067982456144,53.80241935483872,55.769547987616136
elazarcoh,simply-view-image-for-python-debugging,https://github.com/elazarcoh/simply-view-image-for-python-debugging,35.07222560975612,49.7788079245974,55.910753719200414
openSVM,osvm-cli,https://github.com/openSVM/osvm-cli,8.878324657798373,29.32825399009357,26.074389386189267
rqlite,rqlite,https://github.com/rqlite/rqlite,72.2727131782946,72.73924242424245,
RSSNext,Folo,https://github.com/RSSNext/Folo,96.02461538461542,96.02461538461542,
PSModule,Process-PSModule,https://github.com/PSModule/Process-PSModule,11.54858386075952,32.77683574879228,
ariccio,COVID-CO2-tracker,https://github.com/ariccio/COVID-CO2-tracker,8.697867979341538,34.4004415540918,30.6256158578866
celestiaorg,celestia-core,https://github.com/celestiaorg/celestia-core,14.859655172413824,33.51652046783627,36.13195804195806
